ABP_code,CBS_code,Naam_gemeente,ozb_waarde_woningen_eigenaren,ozb_waarde_niet_woningen_gebruikers,ozb_waarde_niet_woningen_eigenaren,belastingcapaciteit_niet_woningen_eigenaren_in_mln,bijstandsontvangers,ABW_schaalnadeel,ABW_schaalvoordeel,eenouderhuishoudens,inwoners,inwoners_kl_20_jaar,inwoners_gr_64_jaar,inwoners_75___85_jaar,Inwoners_waddengemeenten_7501,Inwoners_waddengemeenten_2501,Inwoners_waddengemeenten_1,krimp,lage_inkomens,lage_inkomens_drempel,minderheden,uitkeringsontvangers,extra_groei_jongeren,extra_groei_leerlingen_VO,klantenpotentieel_lokaal,klantenpotentieel_regionaal,leerlingen_VO,leerlingen_VSO,bedrijfsvestigingen,bewoond_oord_historische_kern,bewoonde_oorden_1930,hist_kern_I_kl_41_ha,hist_kern_I_gr_40_ha,hist_kern_I__gr_64_ha,hist_kern_II_kl_41_ha,hist_kern_II_gr_64_ha,hist_kern_III_kl_41_ha,hist_kern_IV_kl_41_ha,hist_kern_V_kl_41_ha,Historische_waterweg,isv_a,isv_b,kernen,kernen_x_bodemfactor_buitengebied,kernen_met_500_adressen_of_meer,nieuwbouwwoningen,oad_x_percentage_slechte_bodem,oeverlengte_x_factor_bodem,oeverlengte_x_factor_bodem_x_dichtheidsfactor,omgevingsadressendichtheid,oppervlak_bebouwing,opp_beb_woonkern_x_bodemfactor,opp_beb_buitengebied_x_bodemfactor,oppervlakte_binnenwater,oppervlakte_buitenwater,oppervlakte_land,opp_land_x_percentage_slechte_bodem,opp_land_x_factor_bodem,woonruimten,woonruimten_x_bodemfactor_woonkern,woonruimten_x_percentage_slechte_bodem,vast_bedrag,vast_bedrag_Amsterdam,vast_bedrag_Rotterdam,vast_bedrag_Den_Haag,vast_bedrag_Utrecht,vast_bedrag_Baarle_Nassau,vast_bedrag_waddengemeenten,Herindeling,rioleringen,Suppletie_bommenregeling,Suppletie_uitkering_OZB,Aanvullende_Uitkering,Aanvullende_uitkering_volgend_jaar,Antillianengemeenten,Beeldende_kunst_en_vormgeving,Bestaand_Rotterdams_gebied,Bodemsanering,Centra_voor_jeugd_en_gezin,Combinatiefuncties,Eigen_kracht,Gezond_in_de_stad,Green_Deal,Herstructurering_bedrijfsterreinen,ISV,Jeugd,Jeugdwerkloosheid,Jeugdzorg,LHBT_emancipatiebeleid,Maatschappelijke_opvang,Nationale_gebiedsontwikkelingen,Programma_Kwaliteitssprong_Zuid,Spoorse_doorsnijdingen,Sterke_regio_s,Veiligheidshuizen,Versterking_peuterspeelzalen,Vrouwenopvang,VSV_RMC_regio_G4,Zichtbare_Schakel,Quick_Wins_Binnenhavens,WE_CAN_Young,Werkgeversdienstverlening,Voorbereiding_ESF_programma,Kosten_uitvoering_inburgering,Knelpunten_verdeelproblematiek,Uitvoeringskosten_inburgering,WMO,WUW_middelen_GF,Jaar,uitkering,VTH_provinciale_taken,Bijdrage_IODS_kwaliteitsprojecten,Zuiderzeelijn,Mantelzorg,Pilot_Participatieverklaring,Meetsysteem_van_Geluidsnet,Erfgoed_en_ruimte,Aldel,Koopkrachttegemoetkoming,Beter_benutten,Facbesluit_opvangcentra,Oversampling_woOn,Implementatie_participatiewet,Pilot_integraal_PGB,Ondersteuning_raadsman_Loppersum,minderheden_drempel,huishoudens,achterstandsleerlingen_drempel,oad_drempel,Suppletie_uitkering,Groeiopgave_Almere,Programma_verbetering_GGZ,Huishoudelijke_hulp_toelage,Bed_bad_en_brood,Nota_Ruimte,Nieuwe_Kans_Rotterdam,Pilot_nabestaanden,EIP_Waterconferentie,Herstructurering_wsw_sector,Wijkaanpak_Den_Haag,Kennisplatform_Nalevingnet,Link2Work,Projectstimuleringsregeling,Stimulering_regarbeidsmigranten,IPSV,City_Deal,Sociaal_domein,eenpersoonshuishoudens,loonkostensubsidie,oppervlak_bebouwing_woonkernen,oppervlak_bebouwing_buitengebied,Cumulatieregeling_GF,Bevolkingsdaling,Versterking_aanpak_jihadisme,Voorschoolse_voorz_peuters,Actieplan_Luchtkwaliteit,Projectstimuleringsreg_Inter_V,Kracht_on_Tour,Pilot_weerbaar_opvoeden,Geg_uitwisseling_nazorg_ex_ged,Jaarconferentie_Techniekpact,Vierkant_voor_Werk,Leeuwarden_Culturele_Hoofdstad,Expositie_The_STEC_Food,MIRT_onderzoek_A2,Business_Marathon_Smart_Mob,Asiel_partieel_effect,Asiel_participatie_en_integr,Scholenprogramma_Groningen,Huisvesting_onderwijs_asiel,Aansluiting_A58,Nieuwe_Hollandse_Waterlinie,Innovatieve_aanpak_energie,Twinning_arbeidsbemiddeling,OV_SAAL_MLT,Pilot_EU_migranten,HSL_Zuid_geluidsproces,Arbeidsparticipatie,Marken_boven_water,Suppletie_uitkering_VHROSV,BRP_straten,Basisreg_Grootschalige_Topogr,Armoedebestrijding_kinderen
10503,22,Leek,1268400000.00,256900000.00,281750000.00,281.75,343.00,0.49,160.59,530.00,19611.00,4764.00,3699.00,1124.00,0.00,0.00,0.00,0.00,2650.00,1793.10,265.00,1552.00,0.00,0.00,19880.00,13470.00,1405.60,0.00,1400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.06,2.00,0.00,0.00,2039.19,6467.82,6101.13,181.00,128.27,54.54,108.00,0.00,6320.00,0.00,6383.20,8569.00,8654.69,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129214.00,0.00,0.00,0.00,0.00,0.00,0.00,427260.00,58800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65429.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47673.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8198.00,0.00,0.00,2190181.00,0.00,2013-01-01,18753763.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10540,24,Loppersum,558400000.00,107100000.00,133000000.00,133.00,171.00,0.33,87.64,261.00,10292.00,2427.00,1833.00,513.00,0.00,0.00,0.00,524.74,1480.00,1016.30,95.00,764.00,0.00,0.00,7490.00,510.00,0.00,0.00,732.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,18.88,2.00,0.00,322.55,2820.30,2725.31,871.76,117.00,65.88,74.34,96.00,0.00,11103.00,4108.11,13212.57,4637.00,5657.14,1715.69,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.02,0.00,99381.00,925000.00,0.00,0.00,0.00,0.00,0.00,216740.00,19440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49140.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54572.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2342.00,0.00,0.00,1182342.00,0.00,2013-01-01,12066950.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10562,25,Marum,716000000.00,120400000.00,148050000.00,148.05,151.00,0.30,78.65,267.00,10382.00,2618.00,1681.00,479.00,0.00,0.00,0.00,0.00,1180.00,752.00,70.00,742.00,0.00,0.00,9280.00,2570.00,0.00,0.00,780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,7.00,2.00,0.00,0.00,936.00,1497.54,1292.56,113.00,58.00,56.00,43.00,0.00,6446.00,0.00,6446.00,4280.00,4280.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12018.00,0.00,0.00,0.00,0.00,0.00,0.00,225960.00,32800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50341.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36736.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5856.00,0.00,0.00,858865.00,0.00,2013-01-01,9010304.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11673,1987,Menterwolde,704000000.00,160650000.00,176400000.00,176.40,286.00,0.45,137.10,353.00,12370.00,2754.00,2085.00,524.00,0.00,0.00,0.00,121.82,1770.00,1223.90,115.00,1304.00,0.00,0.00,9750.00,1770.00,0.00,0.00,657.00,0.00,603.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,3.00,0.00,0.00,1472.00,2249.09,1873.12,110.00,66.00,45.00,137.00,0.00,8025.00,0.00,8025.00,5461.00,5461.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136618.00,0.00,0.00,0.00,0.00,0.00,0.00,252717.00,36600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51489.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38180.60,0.00,0.00,82651.00,0.00,0.00,0.00,0.00,2733.00,0.00,0.00,1362900.00,0.00,2013-01-01,11941655.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760,1895,Oldambt,2045200000.00,567350000.00,602350000.00,602.35,1199.00,0.77,477.06,1189.00,38748.00,7975.00,8194.00,2543.00,0.00,0.00,0.00,459.96,7080.00,5172.80,515.00,4876.00,0.00,0.00,39670.00,29830.00,1803.20,904.86,2082.00,2903.00,3452.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,22.89,6.00,0.00,0.00,5932.87,11550.17,15715.33,368.00,257.92,130.80,1370.00,5546.00,22680.00,0.00,24721.20,19072.00,19834.88,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1739731.28,1850.16,0.00,810182.00,0.00,0.00,0.00,0.00,0.00,0.00,779758.00,103800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87220.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114785.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14053.00,964.00,0.00,5906597.00,0.00,2013-01-01,47296789.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10717,765,Pekela,604000000.00,90300000.00,102900000.00,102.90,401.00,0.53,183.97,415.00,12804.00,2812.00,2484.00,755.00,0.00,0.00,0.00,457.05,2240.00,1678.70,155.00,1772.00,0.00,29.90,13160.00,9120.00,244.80,0.00,537.00,0.00,2102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,1.00,0.00,0.00,1530.00,3901.64,2913.15,108.00,89.00,19.00,111.00,0.00,4910.00,0.00,4910.00,5613.00,5613.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167722.00,0.00,0.00,0.00,0.00,0.00,0.00,267891.00,29920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51588.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32150.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8979.00,0.00,0.00,1889216.00,0.00,2013-01-01,14350540.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10822,40,Slochteren,938400000.00,282800000.00,317800000.00,317.80,206.00,0.37,103.05,378.00,15622.00,3808.00,2561.00,721.00,0.00,0.00,0.00,0.00,1820.00,1153.80,150.00,1048.00,0.00,49.80,10870.00,1060.00,120.80,0.00,1056.00,0.00,590.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,14.14,5.00,0.00,0.00,3849.11,3902.10,1399.02,172.00,95.00,77.77,822.00,0.00,15065.00,0.00,15215.65,6662.00,6662.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63613.00,0.00,0.00,0.00,0.00,0.00,0.00,333157.00,46200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58849.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63551.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5465.00,0.00,0.00,1344709.00,0.00,2013-01-01,13866522.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670,37,Stadskanaal,1800000000.00,310800000.00,343700000.00,343.70,880.00,0.72,364.50,920.00,32885.00,7219.00,7244.00,2425.00,0.00,0.00,0.00,919.54,5920.00,4322.60,265.00,4273.00,0.00,0.00,36270.00,32230.00,1291.20,1220.56,1804.00,0.00,3442.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,13.00,3.00,0.00,0.00,3199.00,8770.25,11581.15,259.00,200.00,59.00,228.00,0.00,11767.00,0.00,11767.00,15974.00,15974.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.02,0.00,206649.00,0.00,0.00,0.00,0.00,0.00,0.00,680133.00,131880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82109.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87291.66,0.00,0.00,85543.00,0.00,0.00,0.00,0.00,7417.00,0.00,0.00,4936844.00,0.00,2013-01-01,36693857.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10132,9,Ten Boer,418400000.00,76650000.00,88200000.00,88.20,68.00,0.16,39.29,168.00,7500.00,2002.00,1236.00,364.00,0.00,0.00,0.00,0.00,870.00,559.30,90.00,337.00,0.00,0.00,5350.00,600.00,0.00,0.00,465.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,9.60,1.00,0.00,405.15,1378.80,2426.63,1012.88,63.00,42.16,34.80,41.00,0.00,4532.00,1812.80,5438.40,3107.00,3852.68,1242.80,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90470.00,0.00,0.00,0.00,0.00,0.00,0.00,171235.00,34720.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46362.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30247.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3904.00,0.00,0.00,626068.00,0.00,2013-01-01,6785265.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10906,47,Veendam,1471600000.00,350000000.00,378000000.00,378.00,782.00,0.69,328.92,843.00,27914.00,6235.00,5435.00,1671.00,0.00,0.00,0.00,0.00,4600.00,3291.40,1435.00,3243.00,0.00,0.00,31520.00,31900.00,1694.40,889.92,1405.00,0.00,3654.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,1.00,0.00,0.00,3396.00,12049.82,11698.88,233.00,177.00,56.00,272.00,0.00,7595.00,0.00,7595.00,13086.00,13086.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116421.00,0.00,0.00,0.00,0.00,0.00,0.00,616265.00,61760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75514.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58539.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16786.00,0.00,0.00,3676000.00,0.00,2013-01-01,30532515.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10925,48,Vlagtwedde,1007200000.00,230300000.00,267050000.00,267.05,161.00,0.32,83.16,386.00,16132.00,3312.00,3638.00,1193.00,0.00,0.00,0.00,315.86,2680.00,1855.10,140.00,1776.00,0.00,160.30,15520.00,8850.00,856.00,0.00,1072.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3600.00,0.00,0.00,15.00,15.00,3.00,0.00,0.00,3524.00,3333.09,2755.17,198.00,97.00,101.00,300.00,0.00,16756.00,0.00,16756.00,8249.00,8249.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1387.62,0.00,-5388.00,0.00,0.00,0.00,0.00,0.00,0.00,309759.00,62160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64779.20,0.00,0.00,46060.00,0.00,0.00,0.00,0.00,3123.00,0.00,0.00,2449622.00,0.00,2013-01-01,17487233.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11006,53,Winsum,798400000.00,107800000.00,126700000.00,126.70,220.00,0.39,109.12,387.00,13906.00,3517.00,2459.00,700.00,0.00,0.00,0.00,0.00,1750.00,1136.30,130.00,910.00,0.00,100.00,11510.00,2280.00,238.40,0.00,847.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,10.89,3.00,0.00,1210.71,2424.14,3294.45,2522.31,119.00,85.40,59.29,148.00,0.00,10105.00,4850.40,12328.10,6137.00,7487.14,2945.76,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3189.60,0.00,180889.00,0.00,0.00,0.00,0.00,0.00,0.00,310789.00,45400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56822.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50361.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6636.00,0.00,0.00,1254166.00,0.00,2013-01-01,13370584.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11065,56,Zuidhorn,1143600000.00,362600000.00,400750000.00,400.75,182.00,0.34,92.53,381.00,18699.00,5144.00,3182.00,845.00,0.00,0.00,0.00,0.00,1990.00,1207.10,150.00,955.00,0.00,0.00,15580.00,3530.00,346.40,0.00,1163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,15.21,4.00,0.00,883.19,3013.68,4470.98,3045.48,164.00,107.52,79.56,291.00,0.00,12546.00,3638.34,14553.36,7829.00,8768.48,2270.41,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67861.00,0.00,0.00,0.00,0.00,0.00,0.00,429010.00,51680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69774.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10930.00,0.00,0.00,1549071.00,0.00,2013-01-01,15850562.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10037,59,Achtkarspelen,1642000000.00,288050000.00,328300000.00,328.30,684.00,0.66,292.75,718.00,28110.00,7116.00,4685.00,1427.00,0.00,0.00,0.00,0.00,3970.00,2778.00,140.00,2428.00,0.00,0.00,27150.00,7280.00,1399.20,0.00,1827.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,14.00,6.00,0.00,0.00,2334.00,6309.14,4732.24,257.00,179.00,78.00,172.00,0.00,10227.00,0.00,10227.00,11920.00,11920.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271239.00,0.00,0.00,0.00,0.00,0.00,0.00,625011.00,122360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81979.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80948.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14444.00,0.00,0.00,3017720.00,175508.84,2013-01-01,27115447.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10028,60,Ameland,616400000.00,136500000.00,146300000.00,146.30,11.00,0.03,8.05,62.00,3525.00,813.00,690.00,176.00,0.00,1025.00,2500.00,0.00,490.00,159.70,0.00,147.00,0.00,29.60,3370.00,230.00,141.60,0.00,490.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,3.00,0.00,0.00,869.00,519.72,802.63,58.00,47.00,11.00,65.00,10000.00,5829.00,0.00,5829.00,3303.00,3303.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-48252.00,0.00,0.00,0.00,0.00,0.00,0.00,71331.00,28000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38451.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18297.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,390.00,0.00,0.00,311336.00,27022.72,2013-01-01,5323379.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11200,55,Boarnsterhim,1391600000.00,236950000.00,275450000.00,275.45,327.00,0.48,154.05,484.00,19505.00,4843.00,3372.00,988.00,0.00,0.00,0.00,0.00,2550.00,1651.60,150.00,1031.00,0.00,0.00,15120.00,3780.00,244.00,0.00,1509.00,0.00,1274.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,13.26,6.00,0.00,0.00,8250.78,9730.40,3413.92,195.00,122.21,74.46,1734.00,0.00,15124.00,0.00,15426.48,8984.00,9073.84,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,238992.73,22495.40,32722.00,71881.00,6396000.00,4112000.00,0.00,0.00,0.00,0.00,425954.00,73200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66485.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70506.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4684.00,0.00,0.00,1710114.00,73702.00,2013-01-01,28739918.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10186,1891,Dantumadiel,1084000000.00,143150000.00,173950000.00,173.95,439.00,0.56,199.04,448.00,19130.00,4634.00,3560.00,1131.00,0.00,0.00,0.00,0.00,2730.00,1910.20,85.00,1667.00,0.00,0.00,18910.00,7310.00,337.60,688.54,1098.00,0.00,573.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.00,3.00,0.00,0.00,2272.00,4965.54,3443.16,152.00,105.00,47.00,265.00,0.00,8488.00,0.00,8488.00,8198.00,8198.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33391.00,0.00,0.00,0.00,0.00,0.00,0.00,405793.00,86240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64228.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57840.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8588.00,0.00,0.00,2315024.00,21691.42,2013-01-01,18651929.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300,58,Dongeradeel,1350800000.00,334250000.00,370650000.00,370.65,555.00,0.61,244.08,611.00,24221.00,5936.00,4655.00,1522.00,0.00,0.00,0.00,0.00,3660.00,2530.00,155.00,2192.00,0.00,0.00,23810.00,14430.00,1570.40,867.24,1576.00,1331.00,1331.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5350.00,0.00,0.00,21.00,23.52,2.00,0.00,389.17,4674.88,7976.87,5559.60,227.00,159.84,88.48,978.00,9042.00,16672.00,1167.04,18672.64,11300.00,12204.00,791.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1843.67,0.00,6075.00,0.00,0.00,0.00,0.00,0.00,0.00,526883.00,109200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73456.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95222.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9759.00,0.00,0.00,2866837.00,92417.57,2013-01-01,26737891.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10266,1722,Ferwerderadiel,446000000.00,94500000.00,117250000.00,117.25,147.00,0.30,76.84,205.00,8856.00,2275.00,1508.00,438.00,0.00,0.00,0.00,0.00,1200.00,818.90,75.00,568.00,0.00,0.00,6940.00,780.00,161.60,0.00,589.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.56,3.00,0.00,0.00,2264.12,2250.83,746.96,98.00,50.74,58.85,89.00,3433.00,9796.00,0.00,10481.72,3811.00,4496.98,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72831.00,0.00,0.00,0.00,0.00,0.00,0.00,197227.00,39480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48398.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37297.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4294.00,0.00,0.00,816970.00,0.00,2013-01-01,9113161.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269,70,Franekeradeel,1135600000.00,227850000.00,258300000.00,258.30,440.00,0.56,199.44,578.00,20476.00,4887.00,3785.00,1081.00,0.00,0.00,0.00,0.00,3220.00,2250.80,255.00,1607.00,0.00,99.00,19940.00,15030.00,959.20,476.06,1328.00,1787.00,1787.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5850.00,0.00,0.00,11.00,11.22,3.00,0.00,0.00,2956.27,5896.60,6144.73,192.00,128.00,64.26,170.00,490.00,10257.00,0.00,10359.57,9692.00,9692.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43328.75,0.00,134173.00,0.00,0.00,0.00,0.00,0.00,0.00,449074.00,74880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66654.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63099.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11321.00,0.00,0.00,2328945.00,81304.28,2013-01-01,21766071.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
